region_idx,region_name,network,accuracy,precision,recall,f1_score,n_positive_samples,n_total_samples
118,RH_SomMotA_7,SomMotA,0.9963631465517241,0.926829268292683,0.16964285714285715,0.28679245283018867,224,51968
119,RH_SomMotA_8,SomMotA,0.9967479987684729,0.9824561403508771,0.25,0.398576512455516,224,51968
120,RH_SomMotA_9,SomMotA,0.9969596674876847,0.9459459459459459,0.3125,0.4697986577181208,224,51968
121,RH_SomMotA_10,SomMotA,0.9977293719211823,1.0,0.4732142857142857,0.6424242424242425,224,51968
122,RH_SomMotA_11,SomMotA,0.9976524014778325,0.9903846153846154,0.45982142857142855,0.6280487804878049,224,51968
123,RH_SomMotB_Aud_1,SomMotB,0.9972098214285714,0.9540229885057471,0.3705357142857143,0.5337620578778135,224,51968
124,RH_SomMotB_Aud_2,SomMotB,0.9969981527093597,0.9594594594594594,0.3169642857142857,0.47651006711409394,224,51968
125,RH_SomMotB_S2_1,SomMotB,0.9969596674876847,1.0,0.29464285714285715,0.45517241379310347,224,51968
126,RH_SomMotB_S2_2,SomMotB,0.9966710283251231,0.9473684210526315,0.24107142857142858,0.38434163701067614,224,51968
127,RH_SomMotB_S2_3,SomMotB,0.996882697044335,1.0,0.2767857142857143,0.43356643356643354,224,51968
128,RH_SomMotB_S2_4,SomMotB,0.9973445197044335,1.0,0.38392857142857145,0.5548387096774193,224,51968
129,RH_SomMotB_Cent_1,SomMotB,0.9981719519704434,0.9777777777777777,0.5892857142857143,0.7353760445682451,224,51968
130,RH_DorsAttnA_TempOcc_1,DorsAttnA,0.9972675492610837,0.9361702127659575,0.39285714285714285,0.5534591194968553,224,51968
131,RH_DorsAttnA_ParOcc_1,DorsAttnA,0.9965363300492611,0.9583333333333334,0.20535714285714285,0.3382352941176471,224,51968
132,RH_DorsAttnA_SPL_1,DorsAttnA,0.9972290640394089,1.0,0.35714285714285715,0.5263157894736842,224,51968
133,RH_DorsAttnA_SPL_2,DorsAttnA,0.9971328509852216,1.0,0.33482142857142855,0.5016722408026756,224,51968
134,RH_DorsAttnA_SPL_3,DorsAttnA,0.9970943657635468,1.0,0.32589285714285715,0.49158249158249157,224,51968
135,RH_DorsAttnA_SPL_4,DorsAttnA,0.9973830049261084,0.9888888888888889,0.39732142857142855,0.5668789808917197,224,51968
136,RH_DorsAttnB_PostC_1,DorsAttnB,0.9971136083743842,1.0,0.33035714285714285,0.4966442953020134,224,51968
137,RH_DorsAttnB_PostC_2,DorsAttnB,0.9973445197044335,1.0,0.38392857142857145,0.5548387096774193,224,51968
138,RH_DorsAttnB_PostC_3,DorsAttnB,0.9975754310344828,1.0,0.4375,0.6086956521739131,224,51968
139,RH_DorsAttnB_PostC_4,DorsAttnB,0.9973445197044335,1.0,0.38392857142857145,0.5548387096774193,224,51968
140,RH_DorsAttnB_FEF_1,DorsAttnB,0.9966133004926109,0.98,0.21875,0.35766423357664234,224,51968
141,RH_SalVentAttnA_ParOper_1,SalVentAttnA,0.9979602832512315,1.0,0.5267857142857143,0.6900584795321637,224,51968
142,RH_SalVentAttnA_PrC_1,SalVentAttnA,0.9962861761083743,0.9696969696969697,0.14285714285714285,0.2490272373540856,224,51968
143,RH_SalVentAttnA_Ins_1,SalVentAttnA,0.9959975369458128,0.8636363636363636,0.08482142857142858,0.15447154471544716,224,51968
144,RH_SalVentAttnA_Ins_2,SalVentAttnA,0.9969211822660099,0.9848484848484849,0.29017857142857145,0.4482758620689655,224,51968
145,RH_SalVentAttnA_FrOper_1,SalVentAttnA,0.9976908866995073,1.0,0.4642857142857143,0.6341463414634146,224,51968
