region_idx,region_name,network,mean_error_rate,std_error_rate,cv_error_rate,min_error_rate,max_error_rate
37,LH_DorsAttnB_PostC_4,DorsAttnB,0.04444444444444447,0.03975231959999627,0.8944271889874544,0.0,0.11111111111111116
38,LH_DorsAttnB_FEF_1,DorsAttnB,0.08444444444444443,0.10460979818613172,1.2388002402108758,0.0,0.28888888888888886
39,LH_SalVentAttnA_ParOper_1,SalVentAttnA,0.02222222222222221,0.01987615979999811,0.8944271869749931,0.0,0.0444444444444444
40,LH_SalVentAttnA_Ins_1,SalVentAttnA,0.06666666666666668,0.037184890068181146,0.5577733501860571,0.0,0.11111111111111116
41,LH_SalVentAttnA_FrOper_1,SalVentAttnA,0.03111111111111109,0.017777777777777753,0.5714285695918363,0.0,0.0444444444444444
42,LH_SalVentAttnA_FrOper_2,SalVentAttnA,0.053333333333333344,0.04575835618216446,0.8579691768068912,0.0,0.11111111111111116
43,LH_SalVentAttnA_ParMed_1,SalVentAttnA,0.03555555555555556,0.0361068373539376,1.0155047977233875,0.0,0.0888888888888889
44,LH_SalVentAttnA_FrMed_1,SalVentAttnA,0.0044444444444444505,0.008888888888888901,1.9999999550000012,0.0,0.022222222222222254
45,LH_SalVentAttnA_FrMed_2,SalVentAttnA,0.03111111111111109,0.017777777777777753,0.5714285695918363,0.0,0.0444444444444444
46,LH_SalVentAttnB_IPL_1,SalVentAttnB,0.06666666666666668,0.042163702135578414,0.6324555310849929,0.0,0.11111111111111116
47,LH_SalVentAttnB_PFCl_1,SalVentAttnB,0.06222222222222222,0.047453681120139146,0.7626484453479798,0.0,0.1333333333333333
48,LH_SalVentAttnB_Ins_1,SalVentAttnB,0.04888888888888889,0.035555555555555556,0.7272727257851239,0.0,0.0888888888888889
49,LH_SalVentAttnB_PFCmp_1,SalVentAttnB,0.03111111111111109,0.017777777777777753,0.5714285695918363,0.0,0.0444444444444444
50,LH_LimbicB_OFC_1,LimbicB,0.16444444444444445,0.0917322997357791,0.5578315521080833,0.0,0.24444444444444446
51,LH_LimbicB_OFC_2,LimbicB,0.04444444444444444,0.061262438898178756,1.3784048721076112,0.0,0.15555555555555556
52,LH_LimbicA_TempPole_1,LimbicA,0.09777777777777778,0.06378977819736589,0.652395458169474,0.0,0.1777777777777778
53,LH_LimbicA_TempPole_2,LimbicA,0.16444444444444445,0.0917322997357791,0.5578315521080833,0.0,0.24444444444444446
54,LH_LimbicA_TempPole_3,LimbicA,0.16,0.1027041778514786,0.641901111170553,0.0,0.3111111111111111
55,LH_LimbicA_TempPole_4,LimbicA,0.26666666666666666,0.13698697784375502,0.5137011667214434,0.0,0.37777777777777777
56,LH_ContA_Temp_1,ContA,0.09777777777777778,0.04988876515698588,0.5102260067655335,0.0,0.1333333333333333
57,LH_ContA_IPS_1,ContA,0.02666666666666666,0.016629588385661937,0.6236095621237868,0.0,0.0444444444444444
58,LH_ContA_IPS_2,ContA,0.039999999999999994,0.04949123878071129,1.2372809664245799,0.0,0.1333333333333333
59,LH_ContA_IPS_3,ContA,0.039999999999999994,0.035555555555555556,0.8888888866666668,0.0,0.0888888888888889
60,LH_ContA_PFCd_1,ContA,0.04888888888888889,0.03265986323710904,0.6680426557562339,0.0,0.0888888888888889
61,LH_ContA_PFClv_1,ContA,0.053333333333333344,0.04988876515698587,0.935414344939583,0.0,0.1333333333333333
62,LH_ContA_PFCl_1,ContA,0.03111111111111111,0.03325917677132392,1.0690449642134816,0.0,0.0888888888888889
63,LH_ContA_PFCl_2,ContA,0.04444444444444444,0.037184890068181146,0.8366600246515908,0.0,0.11111111111111116
64,LH_ContA_PFCl_3,ContA,0.09777777777777778,0.07111111111111112,0.7272727265289257,0.0,0.1777777777777778
65,LH_ContA_Cingm_1,ContA,0.057777777777777796,0.045758356182164464,0.7919715479359724,0.0,0.11111111111111116
66,LH_ContB_Temp_1,ContB,0.06666666666666665,0.059628479399994376,0.8944271896582752,0.0,0.1333333333333333
67,LH_ContB_IPL_1,ContB,0.039999999999999994,0.025915341754867992,0.6478835422519911,0.0,0.06666666666666665
68,LH_ContB_PFCl_1,ContB,0.022222222222222233,0.02434322477800738,1.0954451100808285,0.0,0.06666666666666665
69,LH_ContB_PFClv_1,ContB,0.05777777777777775,0.043546484316145384,0.7536891503211316,0.0,0.1333333333333333
70,LH_ContB_PFClv_2,ContB,0.0711111111111111,0.04309048762147848,0.60595998132491,0.0,0.1333333333333333
71,LH_ContC_pCun_1,ContC,0.0,0.0,0.0,0.0,0.0
72,LH_ContC_pCun_2,ContC,0.01777777777777778,0.025915341754868,1.4577379655115486,0.0,0.06666666666666665
73,LH_ContC_Cingp_1,ContC,0.008888888888888901,0.010886621079036363,1.2247448576132096,0.0,0.022222222222222254
74,LH_DefaultA_IPL_1,DefaultA,0.022222222222222233,0.024343224778007377,1.0954451100808285,0.0,0.06666666666666665
