region_name,network,cv_accuracy,cv_error_rate,task_accuracy,task_error_rate,error_increase,error_increase_pct,data_type,reorganization_rank
LH_ContA_Temp_1,ContA,0.8705357142857143,0.1294642857142857,0.86,0.14,0.010535714285714315,8.075554338899558,full,140
LH_DefaultA_IPL_1,DefaultA,0.9642857142857144,0.03571428571428559,0.955,0.04500000000000004,0.009285714285714453,25.29182879377486,full,141
LH_SomMotA_8,SomMotA,0.9642857142857144,0.03571428571428559,0.955,0.04500000000000004,0.009285714285714453,25.29182879377486,full,142
RH_DefaultA_PFCm_3,DefaultA,0.9732142857142856,0.026785714285714413,0.965,0.03500000000000003,0.008214285714285618,29.56298200514091,full,143
RH_DorsAttnB_PostC_3,DorsAttnB,0.9732142857142856,0.026785714285714413,0.965,0.03500000000000003,0.008214285714285618,29.56298200514091,full,144
RH_TempPar_3,TempPar,0.8928571428571429,0.1071428571428571,0.885,0.11499999999999999,0.007857142857142896,7.265521796565428,full,145
RH_SalVentAttnB_PFCl_1,SalVentAttnB,0.9464285714285714,0.0535714285714286,0.94,0.06000000000000005,0.00642857142857145,11.780104712041917,full,146
RH_DefaultC_PHC_1,DefaultC,0.9464285714285714,0.0535714285714286,0.94,0.06000000000000005,0.00642857142857145,11.780104712041917,full,147
LH_DefaultC_Rsp_1,DefaultC,0.9910714285714286,0.008928571428571397,0.985,0.015000000000000013,0.0060714285714286165,61.15107913669129,full,148
LH_DefaultC_PHC_1,DefaultC,0.9508928571428572,0.049107142857142794,0.945,0.05500000000000005,0.005892857142857255,11.760513186030174,full,149
LH_DefaultA_PFCm_2,DefaultA,0.9508928571428572,0.049107142857142794,0.945,0.05500000000000005,0.005892857142857255,11.760513186030174,full,150
LH_VisPeri_ExStrSup_2,VisPeri,0.9955357142857144,0.004464285714285587,0.99,0.010000000000000009,0.0055357142857144215,101.3071895424885,full,151
LH_DefaultC_IPL_1,DefaultC,0.9553571428571428,0.044642857142857206,0.95,0.050000000000000044,0.005357142857142838,11.737089201877875,full,152
LH_ContA_PFCd_1,ContA,0.9241071428571428,0.0758928571428572,0.92,0.07999999999999996,0.004107142857142754,5.341384115187971,full,153
RH_SalVentAttnA_FrMed_1,SalVentAttnA,0.96875,0.03125,0.965,0.03500000000000003,0.003750000000000031,11.627906976744281,full,154
LH_ContC_pCun_2,ContC,0.9732142857142856,0.026785714285714413,0.97,0.030000000000000027,0.003214285714285614,11.568123393315782,full,155
LH_VisCent_ExStr_1,VisCent,0.9776785714285714,0.022321428571428603,0.975,0.025000000000000022,0.002678571428571419,11.485451761102548,full,156
LH_SomMotA_1,SomMotA,0.9375,0.0625,0.935,0.06499999999999995,0.0024999999999999467,3.937007874015664,full,157
lAMY-lh,Amygdala_lat,0.7723214285714286,0.2276785714285714,0.77,0.22999999999999998,0.0023214285714285854,1.015149148836489,full,158
LH_VisCent_ExStr_4,VisCent,0.9821428571428572,0.017857142857142794,0.98,0.020000000000000018,0.002142857142857224,11.363636363636832,full,159
RH_VisCent_ExStr_5,VisCent,0.9866071428571428,0.013392857142857206,0.985,0.015000000000000013,0.001607142857142807,11.166253101736574,full,160
LH_DorsAttnA_TempOcc_2,DorsAttnA,0.9508928571428572,0.049107142857142794,0.95,0.050000000000000044,0.0008928571428572507,1.7818959372774805,full,161
LH_DefaultB_Temp_2,DefaultB,0.875,0.125,0.875,0.125,0.0,0.0,full,162
LH_SalVentAttnB_PFCmp_1,SalVentAttnB,0.9642857142857144,0.03571428571428559,0.965,0.03500000000000003,-0.0007142857142855563,-1.94552529182837,full,163
RH_DefaultB_PFCv_1,DefaultB,0.96875,0.03125,0.97,0.030000000000000027,-0.0012499999999999734,-3.875968992247979,full,164
LH_LimbicA_TempPole_2,LimbicA,0.8080357142857143,0.1919642857142857,0.81,0.18999999999999995,-0.0019642857142857517,-1.01795298908016,full,165
LH_DefaultB_PFCd_2,DefaultB,0.9821428571428572,0.017857142857142794,0.985,0.015000000000000013,-0.0028571428571427804,-15.151515151514793,full,166
LH_DefaultA_PFCm_3,DefaultA,0.9821428571428572,0.017857142857142794,0.985,0.015000000000000013,-0.0028571428571427804,-15.151515151514793,full,167
LH_VisCent_ExStr_5,VisCent,0.9866071428571428,0.013392857142857206,0.99,0.010000000000000009,-0.0033928571428571974,-23.573200992556103,full,168
